gameId,playId,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,playNullifiedByPenalty,absoluteYardlineNumber,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,expectedPoints,offenseFormation,receiverAlignment,playClockAtSnap,passResult,passLength,playAction,dropbackType,dropbackDistance,passLocationType,timeToThrow,timeInTackleBox,timeToSack,unblockedPressure,qbSpike,qbKneel,qbSneak,rushLocationType,penaltyYards,prePenaltyYardsGained,yardsGained,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPointsAdded,isDropback,pff_runConceptPrimary,pff_runConceptSecondary,pff_runPassOption,yardsToEndzone,yOffsetAtSnap,xOffsetAtSnap,euclideanOffsetAtSnap,motionSinceLineset,shiftSinceLineset,secondsLeft,scoreDifference,kMeansLabel,heirLabel1,heirLabel2,heirLabel3,heirLabel4,finalLabel
2022091106,154,1,1,10,NE,MIA,MIA,43,12:20,0,0,N,67,0.502736210823059,0.497263789176941,3.28358755470254,SINGLEBACK,3x1,0.0,,,False,,,,,,,,,0,False,OUTSIDE_RIGHT,,8,8,-0.0235048718750477,0.0235048718750477,0.719255218515173,False,PULL LEAD,PITCH,0,43,0.33272727272728014,5.565454545454548,5.575391621719251,True,False,3440,0,1,1,0,0,0,1
2022102304,515,1,1,10,NYG,JAX,NYG,25,06:58,8,7,N,85,0.578400660306215,0.421599339693785,1.37337950663641,SINGLEBACK,2x2,4.0,R,,True,SCRAMBLE_ROLLOUT_RIGHT,5.03000020980835,,,,,True,,0,False,OUTSIDE_RIGHT,5.0,2,7,-0.0109428465366364,0.0109428465366364,0.409727640915662,True,OUTSIDE ZONE,,0,75,0.9609090909090955,5.855454545454543,5.933775713226446,False,True,3118,-1,3,0,0,0,0,0
2022101300,1326,2,1,10,WAS,CHI,WAS,31,05:26,0,0,N,79,0.409501161426306,0.590498838573694,1.47368737612851,SINGLEBACK,2x2,9.0,,,False,,,,,,,,,0,False,INSIDE_RIGHT,,3,3,0.0111542865633965,-0.0111542865633965,-0.41525954939425,False,OUTSIDE ZONE,,0,69,0.40272727272726816,6.196363636363639,6.209437299002862,False,True,2126,0,3,0,0,0,0,0
2022102304,56,1,1,10,NYG,JAX,NYG,25,15:00,0,0,N,85,0.59075503051281,0.40924496948719,1.29869867442176,SHOTGUN,2x2,12.0,C,9.0,True,TRADITIONAL,0.349999994039536,INSIDE_BOX,1.836,1.83599996566772,,False,False,0,,,,12,12,-0.0118493549525738,0.0118493549525738,0.781370001845062,True,PULL LEAD,,1,75,1.6509090909090778,5.288181818181825,5.539888786663056,True,True,3600,0,3,1,1,0,0,1
2022092502,1445,2,1,10,IND,KC,IND,1,04:46,10,6,N,109,0.585352644324303,0.414647355675697,0.15674301981926,SHOTGUN,3x1,14.0,C,25.0,False,TRADITIONAL,2.78999996185303,INSIDE_BOX,2.269,2.26900005340576,,False,False,0,,,,30,30,0.0380860343575478,-0.0380860343575478,1.36003616987728,True,,,0,99,0.22272727272726653,4.874545454545444,4.879631218283425,False,False,2086,-4,2,3,0,0,0,3
2022100913,1751,2,1,10,CIN,BAL,CIN,16,01:54,10,7,N,26,0.64412784576416,0.35587215423584,0.628712389385328,SHOTGUN,2x2,16.0,I,-5.0,False,TRADITIONAL,1.4099999666214,INSIDE_BOX,2.436,2.43600010871887,,False,False,0,,,,0,0,0.0158241540193558,-0.0158241540193558,-0.360617127036676,True,,,0,84,0.3436363636363634,6.299090909090908,6.3084571989833576,False,True,1914,-3,3,0,0,0,0,0
2022100300,1609,2,1,10,LA,SF,LA,21,02:41,14,6,N,89,0.758414942771196,0.241585057228804,1.15113718528301,SHOTGUN,2x2,13.0,I,4.0,False,TRADITIONAL,3.54999995231628,INSIDE_BOX,3.129,3.12899994850159,,False,False,0,,,,0,0,0.0073641575872898,-0.0073641575872898,-0.386729541001841,True,,,0,79,0.4481818181818033,6.599090909090912,6.614292688458462,True,True,1961,-8,3,0,0,0,0,0
2022110600,2682,3,1,10,ATL,LAC,ATL,20,01:34,17,14,N,30,0.618424970656633,0.381575029343367,0.718678265111521,I_FORM,2x1,12.0,,,False,,,,,,,,,0,False,OUTSIDE_RIGHT,,4,4,-0.0260730423033237,0.0260730423033237,-0.271403297781944,False,INSIDE ZONE,SPLIT,0,80,0.3409090909090909,6.3518181818181825,6.360960086586027,False,True,994,-3,4,2,0,0,0,2
2022091802,1526,2,1,10,WAS,DET,WAS,40,05:12,22,0,N,50,0.921721890568733,0.0782781094312668,2.10755008354317,SINGLEBACK,2x2,8.0,C,0.0,True,TRADITIONAL,6.84000015258789,INSIDE_BOX,2.903,2.90300011634827,,False,False,0,,,,2,2,0.0054357275366783,-0.0054357275366783,-0.523181574768387,True,UNDEFINED,,0,60,0.3272727272727293,5.803636363636361,5.812856653947249,True,True,2112,-22,3,0,0,0,0,0
2022092502,2538,3,1,10,IND,KC,IND,37,07:01,10,17,N,73,0.240765117108822,0.759234882891178,2.12687305407599,SHOTGUN,2x2,23.0,C,2.0,True,TRADITIONAL,2.6800000667572,INSIDE_BOX,3.27,3.26999998092651,,False,False,0,,,,2,2,-0.0107335448265076,0.0107335448265076,-0.376960617722943,True,UNDEFINED,,0,63,0.5172727272727271,6.282727272727279,6.303985489977854,False,True,1321,7,0,0,0,0,0,0
2022091812,2382,3,1,10,GB,CHI,GB,33,03:41,24,10,N,43,0.975371786393225,0.0246282136067748,1.72873407672159,SINGLEBACK,2x2,4.0,,,False,,,,,,,,,0,False,INSIDE_LEFT,,8,8,0.00215963460505,-0.00215963460505,0.576122532831505,False,PULL LEAD,,0,67,0.6554545454545462,6.092727272727271,6.127882691516843,False,True,1121,-14,2,0,0,0,0,0
2022102400,1536,2,1,10,CHI,NE,CHI,45,03:50,14,10,N,55,0.778068857267499,0.221931142732501,2.05754975299351,SHOTGUN,2x2,7.0,C,15.0,True,TRADITIONAL,1.75999999046326,OUTSIDE_LEFT,3.437,2.29999995231628,,False,False,0,,,,16,16,-0.0219437144696712,0.0219437144696712,1.04422166378936,True,OUTSIDE ZONE,,0,55,0.3245454545454591,5.547272727272721,5.5567584492048825,True,True,2030,-4,3,0,0,0,0,0
2022091803,1840,3,1,10,JAX,IND,JAX,40,13:11,17,0,N,70,0.915641302242875,0.0843586977571249,2.36142258904874,SINGLEBACK,2x2,10.0,,,False,,,,,,,,,0,False,INSIDE_RIGHT,,2,2,-3.12328338623047e-05,3.12328338623047e-05,-0.425507524982095,False,PULL LEAD,PITCH,0,60,0.41818181818182026,6.130909090909101,6.145154376746747,True,True,1691,-17,3,0,0,0,0,0
2022091113,3139,4,1,10,TB,DAL,TB,27,10:31,3,19,N,83,0.0158892963081598,0.98411070369184,1.31739190150984,SHOTGUN,2x2,4.0,C,3.0,False,TRADITIONAL,1.37999999523163,INSIDE_BOX,1.735,1.73500001430511,,False,False,0,,,,7,7,-0.002930486574769,0.002930486574769,0.145160263637081,True,,,0,73,0.3609090909090934,5.431818181818182,5.443795011959158,False,False,631,16,0,3,0,0,0,3
2022101300,2487,3,1,10,WAS,CHI,WAS,25,07:16,7,3,N,35,0.596015505492687,0.403984494507313,1.37232021801174,SHOTGUN,2x2,9.0,C,-1.0,True,TRADITIONAL,1.51999998092651,INSIDE_BOX,1.702,1.70200002193451,,False,False,0,,,,10,10,-0.0084284953773021,0.0084284953773021,0.450764467008412,True,POWER,,0,75,0.15272727272727205,5.482727272727274,5.484854051562555,False,True,1336,-4,3,0,0,0,0,0
2022110605,56,1,1,10,NE,IND,NE,25,15:00,0,0,N,35,0.602240107953548,0.397759892046452,1.29869867442176,SINGLEBACK,3x1,14.0,,,False,,,,,,,,,0,False,OUTSIDE_LEFT,,-2,-2,-0.0375740975141525,0.0375740975141525,-1.29068954987451,False,OUTSIDE ZONE,SPLIT,0,75,0.22727272727272727,5.362727272727273,5.367541028647557,True,True,3600,0,3,0,0,0,0,0
2022102400,1452,2,1,10,CHI,NE,CHI,25,06:04,14,10,N,35,0.791660645976663,0.208339354023337,1.19645241089165,SHOTGUN,2x1,11.0,,,False,DESIGNED_RUN,5.11999988555908,,,,,,,0,False,INSIDE_LEFT,,5,5,0.0054737627506256,-0.0054737627506256,-0.154726262902841,False,DRAW,LEAD;QB RUNS,1,75,0.10909090909091193,5.712727272727273,5.713768784174616,True,False,2164,-4,1,1,0,0,0,1
2022092506,2875,3,1,10,CIN,NYJ,CIN,41,10:16,9,27,N,69,0.0175435831770301,0.98245641682297,2.65503909951076,SINGLEBACK,2x2,17.0,,,False,,,,,,,,,0,False,OUTSIDE_LEFT,,-1,-1,0.0019736266694963,-0.0019736266694963,-0.80505659384653,False,TRICK,,0,59,0.2999999999999959,5.969999999999996,5.977532935919295,True,False,1516,18,1,1,0,0,0,1
2022091812,3047,4,1,10,GB,CHI,CHI,33,05:02,24,10,N,43,0.997866371762939,0.0021336282370612,3.93931477610022,SINGLEBACK,3x1,2.0,,,False,,,,,,,,,0,False,OUTSIDE_RIGHT,,18,18,0.0001970542944036,-0.0001970542944036,0.548790208413266,False,MAN,,1,33,0.33909090909090556,4.674545454545451,4.6868281226475155,False,False,302,-14,2,3,0,0,0,3
2022102400,2600,3,1,10,CHI,NE,NE,39,05:06,14,23,N,49,0.20794565975666,0.79205434024334,3.6585793311242,SINGLEBACK,2x2,6.0,I,39.0,True,DESIGNED_ROLLOUT_RIGHT,5.51000022888184,OUTSIDE_RIGHT,4.064,2.79999995231628,,False,False,0,,,,0,0,0.0151608847081661,-0.0151608847081661,-0.582605733303353,True,OUTSIDE ZONE,,0,39,0.21000000000000021,5.71272727272727,5.7165857723436595,False,False,1206,9,0,3,0,0,0,3
2022110609,2877,3,1,10,LA,TB,TB,47,03:56,6,10,N,63,0.252089001238346,0.747910998761654,2.90559511724859,SINGLEBACK,3x1,10.0,,,False,,,,,,,,,0,False,INSIDE_LEFT,,3,3,-0.0018971487879753,0.0018971487879753,-0.39964936231263,False,OUTSIDE ZONE,,0,47,0.4663636363636359,6.024545454545463,6.042569236277456,True,False,1136,4,1,1,0,0,0,1
2022091111,1172,2,1,10,LV,LAC,LV,45,08:21,10,3,N,55,0.719252344220877,0.280747655779123,2.44652076030616,I_FORM,2x1,12.0,,,False,,,,,,,,,0,False,INSIDE_RIGHT,,3,3,0.0116067677736282,-0.0116067677736282,-0.290675572468899,False,MAN,LEAD,0,55,0.2509090909090901,5.813636363636365,5.819048301955903,True,False,2301,-7,4,2,0,0,0,2
2022102301,931,2,1,10,CAR,TB,CAR,25,13:06,0,0,N,35,0.223449133336544,0.776550866663456,1.25828965590335,I_FORM,2x1,10.0,,,False,,,,,,,,,0,False,OUTSIDE_LEFT,0.0,-3,-3,-0.009754117578268,0.009754117578268,-1.29243425955065,False,TRICK,,0,75,0.625454545454545,5.420000000000001,5.455968602221769,False,True,2586,0,4,2,0,0,0,2
2022101607,143,1,1,10,PIT,TB,PIT,34,14:02,0,0,N,44,0.301500236615539,0.698499763384461,1.76634224224836,SHOTGUN,2x2,12.0,C,6.0,False,TRADITIONAL,1.00999999046326,INSIDE_BOX,1.768,1.76800000667572,,False,False,0,,,,8,8,0.029630608856678,-0.029630608856678,0.70577019546181,True,,,0,66,0.512727272727274,6.5372727272727325,6.557348852008883,False,False,3542,0,1,3,0,0,0,3
2022110602,2223,3,1,10,CAR,CIN,CIN,37,14:47,35,0,N,47,0.996991450432688,0.003008549567312,3.45316009200178,SHOTGUN,3x1,8.0,I,2.0,False,TRADITIONAL,1.9099999666214,INSIDE_BOX,2.169,2.16899991035461,,False,False,0,,,,0,0,0.0002442453405819,-0.0002442453405819,-0.682680385420099,True,,,0,37,0.1827272727272745,6.524545454545453,6.527103694949857,True,True,1787,-35,2,0,0,0,0,0
2022100213,368,1,1,10,KC,TB,KC,33,09:30,3,7,N,77,0.303855296224356,0.696144703775644,1.79746720567346,SHOTGUN,2x2,15.0,C,-3.0,False,TRADITIONAL,1.11000001430511,INSIDE_BOX,1.202,1.20200002193451,,False,False,0,,,,4,4,-0.0007277205586433,0.0007277205586433,0.0323687877971679,True,COUNTER,,1,67,0.13181818181818594,6.00363636363636,6.005083314978625,True,False,3270,4,1,1,0,0,0,1
2022092200,2740,3,1,10,CLE,PIT,PIT,27,04:17,13,14,N,37,0.662536799907684,0.337463200092316,4.39534671476576,SINGLEBACK,2x2,24.0,,,False,,,,,,,,,0,False,INSIDE_LEFT,,3,3,-0.0033810883760452,0.0033810883760452,-0.127826124778949,False,OUTSIDE ZONE,,0,27,0.16363636363636466,6.169090909090908,6.171260771036354,True,True,1157,1,3,0,0,0,0,0
2022091804,2021,3,1,10,TB,NO,TB,26,14:57,3,0,N,36,0.533215872943401,0.466784127056599,1.31199638033286,SINGLEBACK,2x2,10.0,,,False,,,,,,,,,0,False,INSIDE_RIGHT,,3,3,0.0117915831506252,-0.0117915831506252,-0.425205351784825,False,TRAP,,0,74,0.18181818181818052,6.119090909090909,6.121791519233457,True,False,1797,-3,1,1,0,0,0,1
2022092507,992,2,1,10,LV,TEN,TEN,12,10:59,14,3,N,98,0.745474252849817,0.254525747150183,4.93267990159802,I_FORM,2x1,3.0,,,False,,,,,,,,,0,False,OUTSIDE_RIGHT,,11,11,-0.0331264436244965,0.0331264436244965,1.47773411078379,False,DRAW,LEAD,0,12,0.06363636363636777,5.644545454545468,5.64490415996647,False,True,2459,-11,4,2,0,0,0,2
2022092509,2395,3,1,10,JAX,LAC,JAX,41,11:16,10,16,N,69,0.29597183316946,0.70402816683054,2.35069591365755,SHOTGUN,2x1,14.0,I,-6.0,True,TRADITIONAL,0.280000001192093,INSIDE_BOX,1.202,1.20200002193451,,False,False,0,,,,0,0,0.019174549728632,-0.019174549728632,-0.486944562522694,True,INSIDE ZONE,,1,59,0.4872727272727337,6.196363636363634,6.215493305023613,False,False,1576,6,0,3,0,0,0,3
2022110604,3314,4,1,10,JAX,LV,JAX,18,06:19,24,20,N,28,0.775717671960592,0.224282328039408,0.628887106664479,SINGLEBACK,2x2,14.0,,,False,,,,,,,,,0,False,OUTSIDE_LEFT,,16,16,0.0453968122601509,-0.0453968122601509,0.935212613083422,False,INSIDE ZONE,SPLIT,0,82,0.6009090909090915,5.767272727272727,5.79849346350248,True,False,379,-4,2,1,0,0,0,1
2022092200,1398,2,1,10,PIT,CLE,CLE,48,07:11,13,7,N,58,0.683932147920132,0.316067852079868,2.64551201637369,SHOTGUN,3x1,21.0,,,False,,,,,,,,,0,False,INSIDE_LEFT,,4,4,0.0003879927098751,-0.0003879927098751,-0.129850962897763,False,INSIDE ZONE,,1,48,0.43181818181817666,5.838181818181821,5.8541296436189,False,False,2231,-6,2,3,0,0,0,3
2022091104,4292,4,1,10,PHI,DET,PHI,19,03:49,35,38,N,29,0.214260831475258,0.785739168524742,0.965371504891664,SHOTGUN,3x1,9.0,,,False,,,,,,,,,0,False,INSIDE_LEFT,,3,3,-0.0220010168850422,0.0220010168850422,-0.0608195285312831,False,OUTSIDE ZONE,READ OPTION,1,81,0.16999999999999946,5.329090909090909,5.331801751505337,False,False,229,3,0,3,0,0,0,3
2022110607,1533,2,1,10,WAS,MIN,MIN,38,01:11,0,7,N,72,0.298305604606867,0.701694395393133,3.37348134000786,SHOTGUN,2x2,24.0,I,13.0,False,TRADITIONAL,4.73999977111816,INSIDE_BOX,2.569,2.56900000572205,,False,False,0,,,,0,0,-0.0067496560513973,0.0067496560513973,-0.326068190624937,True,,,0,38,0.5418181818181697,6.281818181818184,6.305141284029269,False,False,1871,7,0,3,0,0,0,3
2022092511,2793,3,1,10,ATL,SEA,SEA,17,02:05,23,20,N,93,0.474011864513159,0.525988135486841,5.0854969501961,I_FORM,2x1,14.0,,,False,,,,,,,,,0,False,OUTSIDE_LEFT,,3,3,0.0132979117333889,-0.0132979117333889,-0.30299021495739,False,INSIDE ZONE,SPLIT,0,17,0.4099999999999888,5.862727272727273,5.877046118109008,False,True,1025,-3,4,2,0,0,0,2
2022092900,1781,2,1,10,MIA,CIN,MIA,46,02:00,14,6,N,64,0.749929577112198,0.250070422887802,2.40209345542826,EMPTY,3x2,8.0,C,8.0,False,TRADITIONAL,0.899999976158142,INSIDE_BOX,1.641,1.64100003242493,,True,False,0,,,,19,19,-0.0139021687209606,0.0139021687209606,0.993314008170273,True,,,0,54,0.37909090909090537,6.867272727272724,6.877728158927126,True,True,1920,-8,4,4,4,3,3,4
2022102000,755,1,1,10,ARI,NO,ARI,37,01:29,3,7,N,47,0.468200985342264,0.531799014657736,1.94503923133016,SHOTGUN,3x1,10.0,,,False,,,,,,,,,0,False,INSIDE_LEFT,,45,45,0.112412486225367,-0.112412486225367,2.99810717982473,False,POWER,,1,63,0.23636363636363586,5.509999999999999,5.515067340349983,True,False,2789,4,1,1,0,0,0,1
2022101609,3371,4,1,10,SEA,ARI,SEA,35,10:06,19,9,N,75,0.920716598629951,0.0792834013700485,1.88122212700546,PISTOL,3x1,6.0,,,False,,,,,,,,,0,False,OUTSIDE_LEFT,,-3,-3,-0.015926131978631,0.015926131978631,-1.01933859521523,False,INSIDE ZONE,SPLIT,0,65,0.5063636363636306,6.41272727272728,6.432688023416935,False,True,606,-10,2,0,0,0,0,0
2022101609,1803,2,1,10,SEA,ARI,SEA,32,00:55,6,3,N,78,0.59664985910058,0.40335014089942,1.1019935462391,SHOTGUN,2x2,17.0,C,8.0,False,TRADITIONAL,2.07999992370605,INSIDE_BOX,2.102,2.10199999809265,,False,False,0,,,,22,22,0.0124208629131317,-0.0124208629131317,0.801741130300798,True,,,0,68,0.6381818181818268,6.573636363636359,6.604541700555771,True,False,1855,-3,1,1,0,0,0,1
2022092508,3285,4,1,10,WAS,PHI,WAS,39,13:58,2,24,N,71,0.0054018587106838,0.994598141289316,2.00391840655357,SHOTGUN,3x1,12.0,C,6.0,False,TRADITIONAL,3.52999997138977,INSIDE_BOX,2.429,2.42899990081787,,False,False,0,,,,9,9,0.0011757471365854,-0.0011757471365854,0.875832074787468,True,,,0,61,0.10363636363636756,6.37545454545454,6.376296821590469,False,False,838,22,0,3,0,0,0,3
2022092504,3362,4,1,10,MIN,DET,DET,46,10:09,14,24,N,64,0.210101436823606,0.789898563176394,2.90002222172916,SINGLEBACK,2x2,20.0,C,5.0,True,TRADITIONAL,7.01999998092651,INSIDE_BOX,2.903,2.90300011634827,,False,False,0,,,,10,10,0.0338583774864674,-0.0338583774864674,0.705879918299615,True,MAN,,0,46,0.12909090909090537,4.903636363636348,4.905335263729343,False,False,609,10,0,3,0,0,0,3
2022100911,1524,2,1,10,ARI,PHI,PHI,32,06:26,0,14,N,42,0.127328809350729,0.872671190649271,4.10392276372295,SHOTGUN,3x1,29.0,,,False,,,,,,,,,0,False,INSIDE_RIGHT,,8,8,0.0044820755720138,-0.0044820755720138,0.506580342422239,False,COUNTER,,1,32,0.7272727272727273,6.754545454545458,6.793585939498772,True,False,2186,14,1,1,0,0,0,1
2022100600,709,1,1,10,DEN,IND,DEN,13,04:12,3,0,N,23,0.67598882317543,0.32401117682457,0.353591818828136,SINGLEBACK,3x1,10.0,,,False,,,,,,,,,0,False,INSIDE_LEFT,,3,3,-0.0069849379360675,0.0069849379360675,-0.364603396505117,False,OUTSIDE ZONE,,0,87,0.037272727272726965,5.816363636363636,5.816483061662912,True,False,2952,-3,1,1,0,0,0,1
2022092900,1812,2,1,10,MIA,CIN,CIN,35,01:21,14,6,N,45,0.736027408391237,0.263972591608763,3.39540746359853,SHOTGUN,3x1,10.0,I,1.0,True,SCRAMBLE,1.83000004291534,OUTSIDE_LEFT,5.706,4.5,,False,False,0,,,,0,0,0.0045198276638984,-0.0045198276638984,-0.368187505169772,True,OUTSIDE ZONE,,0,35,0.0763636363636341,6.240909090909091,6.241376265372119,True,True,1881,-8,3,0,0,0,0,0
2022091107,1994,2,1,10,BAL,NYJ,BAL,25,00:24,3,10,N,85,0.198074467480183,0.801925532519817,0.197399363561999,SHOTGUN,2x2,16.0,,,False,UNKNOWN,,,,,,,,0,False,INSIDE_LEFT,,3,3,0.0,0.0,1.10129931085976,False,DRAW,,0,75,0.4045454545454587,7.58272727272728,7.593511040181314,False,False,1824,7,0,3,0,0,0,3
2022092200,440,1,1,10,PIT,CLE,CLE,38,07:57,0,0,N,72,0.511454094201326,0.488545905798674,3.72456680017058,SINGLEBACK,3x1,9.0,,,False,,,,,,,,,0,False,OUTSIDE_LEFT,,4,4,-0.0057461261749267,0.0057461261749267,0.0050495186587795,False,INSIDE ZONE,SPLIT,0,38,0.3454545454545465,5.611818181818173,5.6224409422207575,False,False,3177,0,1,3,0,0,0,3
2022092500,3490,4,1,10,NO,CAR,NO,25,08:19,22,7,N,85,0.952032784000039,0.0479672159999609,1.56499410234392,SHOTGUN,2x2,9.0,I,1.0,False,TRADITIONAL,3.59999990463257,INSIDE_BOX,3.336,3.33599996566772,,False,False,0,,,,0,0,0.0058756247162818,-0.0058756247162818,-0.484324677148834,True,,,0,75,0.04636363636364587,6.08272727272728,6.082903966129756,True,False,499,-15,2,1,0,0,0,1
2022092508,2025,2,1,10,PHI,WAS,PHI,39,00:43,0,17,N,71,0.0409613577648997,0.9590386422351,1.31890013196971,EMPTY,3x2,8.0,C,11.0,False,SCRAMBLE,2.46000003814697,OUTSIDE_LEFT,3.67,2.90000009536743,,False,False,0,,,,16,16,-0.0049773370847106,0.0049773370847106,1.0889891886618,True,,,0,61,0.09818181818181673,6.931818181818182,6.932513467365687,True,False,1843,17,4,4,4,3,3,4
2022110603,2521,3,1,10,DET,GB,DET,30,04:48,8,6,N,40,0.531195357441902,0.468804642558098,1.55983799602836,I_FORM,2x1,6.0,I,5.0,True,DESIGNED_ROLLOUT_LEFT,5.51999998092651,OUTSIDE_LEFT,3.27,3.0,,False,False,0,,,,0,0,-0.0075654648244381,0.0075654648244381,-0.535781537182629,True,OUTSIDE ZONE,,0,70,0.4218181818181806,6.439090909090908,6.452892554045013,True,False,1188,-2,4,2,0,0,0,2
2022091810,1800,2,1,10,DEN,HOU,DEN,28,06:38,3,6,N,82,0.744849946349859,0.255150053650141,1.41547881555744,SINGLEBACK,3x1,12.0,,,False,,,,,,,,,0,False,OUTSIDE_LEFT,,4,4,0.0018003806471824,-0.0018003806471824,-0.0138353095389903,False,OUTSIDE ZONE,PITCH,0,72,0.2200000000000066,6.070909090909089,6.074894006489546,False,True,2198,3,3,0,0,0,0,0
2022100600,406,1,1,10,IND,DEN,IND,25,09:28,3,0,N,85,0.624301413074136,0.375698586925864,1.37016823235899,SHOTGUN,2x2,9.0,C,3.0,True,TRADITIONAL,1.79999995231628,INSIDE_BOX,3.304,3.30399990081787,,False,False,0,,,,21,21,-0.0385493878275156,0.0385493878275156,1.40260529262014,True,UNDEFINED,,0,75,0.5281818181818235,6.140000000000007,6.162676044792387,True,False,3268,-3,1,1,0,0,0,1
2022102303,445,1,1,10,DET,DAL,DAL,48,07:05,0,0,N,62,0.726766869425774,0.273233130574226,3.12298885080963,SHOTGUN,2x2,10.0,C,10.0,False,TRADITIONAL,3.0699999332428,INSIDE_BOX,2.435,2.43499994277954,,False,False,0,,,,11,11,-0.0158724412322044,0.0158724412322044,0.669707128312439,True,,,0,48,0.4381818181818279,5.9809090909090825,5.996938957460218,True,True,3125,0,3,0,0,0,0,0
2022091105,1170,2,1,10,IND,HOU,IND,25,07:50,3,3,N,35,0.288562275469303,0.711437724530697,1.33174984855577,SINGLEBACK,2x2,15.0,C,6.0,True,DESIGNED_ROLLOUT_RIGHT,7.15000009536743,OUTSIDE_RIGHT,3.036,2.90000009536743,,False,False,0,,,,28,28,-0.0402724146842957,0.0402724146842957,1.60591444128659,True,OUTSIDE ZONE,,0,75,0.07818181818181878,6.086363636363632,6.0868657542896205,True,True,2270,0,3,0,0,0,0,0
2022092500,808,1,1,10,CAR,NO,CAR,47,03:16,7,0,N,57,0.737517207860947,0.262482792139053,2.73128952458501,SINGLEBACK,2x2,15.0,C,-3.0,True,TRADITIONAL,1.9099999666214,INSIDE_BOX,2.536,2.53600001335144,,False,False,0,,,,9,9,0.0209534019231796,-0.0209534019231796,0.753981862100773,True,UNDEFINED,,0,53,0.23454545454544792,6.352727272727262,6.357055558346229,True,False,2896,-7,1,1,0,0,0,1
2022101606,3501,4,1,10,NYG,BAL,BAL,13,02:50,17,20,N,97,0.56450179964304,0.43549820035696,4.83670332835754,EMPTY,3x2,5.0,I,13.0,False,TRADITIONAL,1.47000002861023,INSIDE_BOX,1.802,1.80200004577637,,True,False,0,,,,0,0,-0.0522358268499374,0.0522358268499374,-0.412049647478852,True,,,0,13,0.6036363636363418,2.8381818181818104,2.9016638145315716,False,True,170,3,4,4,4,3,3,4
2022102304,147,1,1,10,NYG,JAX,JAX,42,13:07,0,0,N,52,0.536614708602428,0.463385291397572,3.36508888984099,SHOTGUN,2x2,19.0,C,1.0,True,TRADITIONAL,0.680000007152557,INSIDE_BOX,1.835,1.83500003814697,,False,False,0,,,,1,1,-0.0058138594031333,0.0058138594031333,-0.424904706887901,True,INSIDE ZONE,,1,42,0.13000000000000578,5.195454545454546,5.197080712658243,True,False,3487,0,1,1,0,0,0,1
2022101608,2105,3,1,10,LA,CAR,CAR,38,08:08,7,10,N,48,0.73693535849452,0.26306464150548,3.87180508184247,SHOTGUN,2x2,5.0,C,-2.0,True,DESIGNED_ROLLOUT_LEFT,2.6800000667572,OUTSIDE_LEFT,3.604,2.59999990463257,,False,False,0,,,,-1,-1,-0.0266705192625523,0.0266705192625523,-0.961832318454981,True,OUTSIDE ZONE,,0,38,0.04272727272727262,5.481818181818183,5.4819846951945355,False,True,1388,3,0,0,0,0,0,0
2022101300,157,1,1,10,CHI,WAS,CHI,49,12:40,0,0,N,61,0.485185291618109,0.514814708381891,2.87710616900586,SINGLEBACK,2x2,7.0,S,,True,TRADITIONAL,4.76000022888184,OUTSIDE_RIGHT,,5.19999980926514,6.873,False,False,0,,,,-9,-9,-0.0131583139300346,0.0131583139300346,-1.48866528342478,True,MAN,,0,51,0.052727272727271284,5.131818181818181,5.132089049941448,True,True,3460,0,3,0,0,0,0,0
2022091200,64,1,1,10,SEA,DEN,SEA,30,14:54,0,0,N,40,0.314416628330946,0.685583371669054,1.28255966585129,SINGLEBACK,2x2,8.0,,,False,,,,,,,,,0,False,OUTSIDE_RIGHT,,0,0,0.0045746266841888,-0.0045746266841888,-0.362858315464109,False,OUTSIDE ZONE,LEAD;PITCH,0,70,0.1390909090909066,6.475454545454547,6.476948189636821,True,True,3594,0,3,0,0,0,0,0
2022102301,2468,3,1,10,CAR,TB,TB,17,03:15,7,0,N,27,0.742110930383205,0.257889069616795,4.83168673096225,SHOTGUN,2x2,4.0,,,False,,,,,,,,,0,False,OUTSIDE_LEFT,,17,17,0.035111092031002,-0.035111092031002,2.16831326903775,False,TRAP,READ OPTION,1,17,0.274545454545455,4.614545454545455,4.622705372255266,False,True,1095,-7,2,0,0,0,0,0
2022092506,2953,3,1,10,CIN,NYJ,NYJ,48,08:27,9,27,N,58,0.0147249717265368,0.985275028273463,3.0400184255559,SINGLEBACK,3x1,6.0,C,2.0,True,DESIGNED_ROLLOUT_LEFT,4.92000007629395,OUTSIDE_LEFT,3.904,2.79999995231628,,False,False,0,,,,4,4,0.000293156132102,-0.000293156132102,-0.266973120160401,True,OUTSIDE ZONE,,0,48,0.8254545454545389,6.203636363636364,6.258312818870832,False,True,1407,18,0,0,0,0,0,0
